6119,301664,101,4,1503492765,108,223.723,8386.63
6119,301664,102,4,1503492788,419,223.462,8376.8
6119,301664,192,4,1503494886,409,213.3,7995.85
6119,301664,193,4,1503494909,721,213.17,7991
6119,301664,215,4,1503495422,563,210.683,7897.8
6119,301664,216,4,1503495445,874,210.57,7893.56
6119,301664,310,4,1503497637,108,200.377,7511.45
6119,301664,311,4,1503497660,419,200.224,7505.69
6119,301664,312,4,1503497683,730,200.162,7503.36
6119,301664,313,4,1503497707,41,200.155,7503.13
6119,301664,314,4,1503497730,352,200.054,7499.35
6119,301664,315,4,1503497753,663,199.964,7495.97
6119,301664,316,4,1503497776,974,199.837,7491.2
6119,301664,317,4,1503497800,285,199.624,7483.21
6119,301665,18,4,1503501268,161,191.258,7169.59
6119,301665,22,4,1503501361,405,190.315,7134.26
6119,301665,23,4,1503501384,717,190.897,7156.05
6119,301665,35,4,1503501664,449,189.512,7104.16
6119,301665,36,4,1503501687,760,189.487,7103.23
6119,301665,37,4,1503501711,71,189.42,7100.71
6119,301665,38,4,1503501734,382,188.593,7069.72
6119,301665,42,4,1503501827,626,189.277,7095.36
6119,301665,70,4,1503502480,334,186.237,6981.39
6119,301665,71,4,1503502503,645,185.693,6960.97
6119,301665,72,4,1503502526,956,186.205,6980.18
6119,301665,75,4,1503502596,889,185.83,6966.11
6119,301665,76,4,1503502620,200,185.747,6963.02
6119,301665,81,4,1503502736,755,185.319,6946.96
6119,301665,82,4,1503502760,66,185.14,6940.27
