6082,301142,498,20,123.931,4645.73
6082,301142,498,24,123.885,4644.02
6082,301142,498,28,123.857,4642.98
6082,301142,498,32,123.838,4642.26
6082,301142,498,36,123.871,4643.49
6082,301142,498,40,123.85,4642.69
6082,301142,498,44,123.873,4643.55
6082,301142,498,48,123.861,4643.11
6082,301142,498,52,123.839,4642.29
6082,301142,498,56,123.884,4643.98
6082,301142,498,60,123.834,4642.09
6082,301142,498,64,123.796,4640.66
6082,301142,499,4,123.833,4642.07
6082,301142,499,8,123.857,4642.95
6082,301142,499,12,123.872,4643.53
6082,301142,499,16,123.833,4642.04
6082,301142,499,20,123.807,4641.09
6082,301142,499,24,123.856,4642.93
6082,301142,499,28,123.835,4642.13
6082,301142,499,32,123.795,4640.63
6082,301142,499,36,123.794,4640.61
6082,301142,499,40,123.806,4641.06
6082,301142,499,44,123.761,4639.36
6082,301142,499,48,123.791,4640.49
6082,301142,499,52,123.755,4639.12
6082,301142,499,56,123.796,4640.68
6082,301142,499,60,123.814,4641.37
6082,301142,499,64,123.845,4642.52
6082,301142,500,4,123.773,4639.8
6082,301142,500,8,123.756,4639.19
6082,301142,500,12,123.774,4639.85
6082,301142,500,16,123.777,4639.97
6082,301142,500,20,123.797,4640.71
6082,301142,500,24,123.764,4639.46
6082,301142,500,28,123.8,4640.82
6082,301142,500,32,123.764,4639.49
6082,301142,500,36,123.809,4641.16
6082,301142,500,40,123.79,4640.46
6082,301142,500,44,123.787,4640.35
6082,301142,500,48,123.735,4638.38
6082,301142,500,52,123.784,4640.21
6082,301142,500,56,123.73,4638.22
6082,301142,500,60,123.735,4638.4
6082,301142,500,64,123.726,4638.05
6082,301142,501,4,123.705,4637.27
6082,301142,501,8,123.783,4640.2
6082,301142,501,12,123.665,4635.77
6082,301142,501,16,123.691,4636.75
6082,301142,501,20,123.711,4637.49
6082,301142,501,24,123.678,4636.26
6082,301142,501,28,123.653,4635.33
6082,301142,501,32,123.669,4635.91
6082,301142,501,36,123.639,4634.77
6082,301142,501,40,123.656,4635.45
6082,301142,501,44,123.661,4635.61
6082,301142,501,48,123.637,4634.72
6082,301142,501,52,123.632,4634.54
6082,301142,501,56,123.674,4636.08
6082,301142,501,60,123.714,4637.62
6082,301142,501,64,123.694,4636.85
6082,301142,502,4,123.748,4638.87
6082,301142,502,8,123.636,4634.69
6082,301142,502,12,123.668,4635.88
6082,301142,502,16,123.631,4634.47
6082,301142,502,20,123.647,4635.09
6082,301142,502,24,123.624,4634.24
6082,301142,502,28,123.68,4636.32
6082,301142,502,32,123.606,4633.53
6082,301142,502,36,123.656,4635.43
6082,301142,502,40,123.699,4637.02
6082,301142,502,44,123.641,4634.87
6082,301142,502,48,123.632,4634.53
6082,301142,502,52,123.638,4634.73
6082,301142,502,56,123.595,4633.15
6082,301142,502,60,123.591,4632.97
6082,301142,502,64,123.625,4634.26
6082,301142,503,4,123.624,4634.21
6082,301142,503,8,123.57,4632.2
6082,301142,503,12,123.572,4632.27
6082,301142,503,16,123.533,4630.81
6082,301142,503,20,123.574,4632.34
6082,301142,503,24,123.58,4632.6
6082,301142,503,28,123.572,4632.27
6082,301142,503,32,123.569,4632.15
6082,301142,503,36,123.555,4631.63
6082,301142,503,40,123.57,4632.2
6082,301142,503,44,123.548,4631.37
6082,301142,503,48,123.309,4622.43
6082,301142,503,52,123.239,4619.78
6082,301142,503,56,123.233,4619.59
6082,301142,503,60,123.355,4624.14
6082,301142,503,64,123.522,4630.39
6082,301142,504,4,123.414,4626.36
6082,301142,504,8,123.57,4632.23
6082,301142,504,12,123.639,4634.81
6082,301142,504,16,123.541,4631.1
6082,301142,504,20,123.398,4625.75
6082,301142,504,24,123.375,4624.89
6082,301142,504,28,123.504,4629.73
6082,301142,504,32,123.552,4631.51
6082,301142,504,36,123.511,4629.98
6082,301142,504,40,123.51,4629.95
6082,301142,504,44,123.557,4631.73
6082,301142,504,48,123.556,4631.69
6082,301142,504,52,123.521,4630.35
6082,301142,504,56,123.493,4629.33
6082,301142,504,60,123.487,4629.08
6082,301142,504,64,123.515,4630.15
6082,301142,505,4,123.462,4628.16
6082,301142,505,8,123.501,4629.63
6082,301142,505,12,123.461,4628.13
6082,301142,505,16,123.422,4626.66
6082,301142,505,20,123.456,4627.92
6082,301142,505,24,123.457,4627.95
6082,301142,505,28,123.443,4627.46
6082,301142,505,32,123.417,4626.47
6082,301142,505,36,123.491,4629.24
6082,301142,505,40,123.499,4629.52
6082,301142,505,44,123.443,4627.44
6082,301142,505,48,123.485,4629.01
6082,301142,505,52,123.488,4629.15
6082,301142,505,56,123.458,4628.02
6082,301142,505,60,123.485,4629.03
6082,301142,505,64,123.444,4627.48
6082,301142,506,4,123.457,4627.97
6082,301142,506,8,123.439,4627.28
6082,301142,506,12,123.463,4628.2
6082,301142,506,16,123.405,4626.01
6082,301142,506,20,123.437,4627.22
6082,301142,506,24,123.417,4626.46
6082,301142,506,28,123.384,4625.22
6082,301142,506,32,123.414,4626.37
6082,301142,506,36,123.389,4625.41
6082,301142,506,40,123.412,4626.29
6082,301142,506,44,123.388,4625.38
6082,301142,506,48,123.381,4625.13
6082,301142,506,52,123.343,4623.7
6082,301142,506,56,123.393,4625.58
6082,301142,506,60,123.396,4625.67
6082,301142,506,64,123.373,4624.82
6082,301142,507,4,123.368,4624.62
6082,301142,507,8,123.336,4623.43
6082,301142,507,12,123.314,4622.63
6082,301142,507,16,123.375,4624.88
6082,301142,507,20,123.378,4625
6082,301142,507,24,123.342,4623.68
6082,301142,507,28,123.35,4623.96
6082,301142,507,32,123.381,4625.13
6082,301142,507,36,123.327,4623.1
6082,301142,507,40,123.331,4623.24
6082,301142,507,44,123.345,4623.75
6082,301142,507,48,123.328,4623.15
6082,301142,507,52,123.286,4621.55
6082,301142,507,56,123.34,4623.58
6082,301142,507,60,123.35,4623.97
6082,301142,507,64,123.317,4622.72
6082,301142,508,4,123.26,4620.61
6082,301142,508,8,123.3,4622.07
6082,301142,508,12,123.308,4622.38
6082,301142,508,16,123.277,4621.23
6082,301142,508,20,123.291,4621.74
6082,301142,508,24,123.301,4622.12
6082,301142,508,28,123.308,4622.4
6082,301142,508,32,123.335,4623.4
6082,301142,508,36,123.281,4621.38
6082,301142,508,40,123.317,4622.71
6082,301142,508,44,123.285,4621.52
6082,301142,508,48,123.305,4622.26
6082,301142,508,52,123.307,4622.35
6082,301142,508,56,123.243,4619.93
6082,301142,508,60,123.249,4620.16
6082,301142,508,64,123.298,4622.03
6082,301142,509,4,123.277,4621.2
6082,301142,509,8,123.274,4621.12
6082,301142,509,12,123.275,4621.14
6082,301142,509,16,123.235,4619.63
6082,301142,509,20,123.204,4618.48
6082,301142,509,24,123.236,4619.67
6082,301142,509,28,123.204,4618.49
6082,301142,509,32,123.193,4618.07
6082,301142,509,36,123.229,4619.43
6082,301142,509,40,123.198,4618.24
6082,301142,509,44,123.226,4619.32
6082,301142,509,48,123.189,4617.94
6082,301142,509,52,123.211,4618.74
6082,301142,509,56,123.216,4618.92
6082,301142,509,60,123.177,4617.46
6082,301142,509,64,123.192,4618.04
6082,301142,510,4,123.12,4615.34
6082,301142,510,8,123.146,4616.33
6082,301142,510,12,123.107,4614.86
6082,301142,510,16,123.159,4616.79
6082,301142,510,20,123.03,4611.95
6082,301142,510,24,123.069,4613.43
6082,301142,510,28,123.024,4611.74
6082,301142,510,32,123.015,4611.39
6082,301142,510,36,123.024,4611.73
6082,301142,510,40,122.97,4609.73
6082,301142,510,44,123.021,4611.62
6082,301142,510,48,122.937,4608.49
6082,301142,510,52,123.029,4611.94
6082,301142,510,56,123.007,4611.1
6082,301142,510,60,123.006,4611.06
6082,301142,510,64,123.002,4610.93
6082,301142,511,4,122.962,4609.43
6082,301142,511,8,122.988,4610.41
6082,301142,511,12,123.053,4612.81
6082,301142,511,16,122.944,4608.75
6082,301142,511,20,122.993,4610.57
6082,301142,511,24,122.936,4608.41
6082,301142,511,28,123.017,4611.48
6082,301142,511,32,122.947,4608.86
6082,301142,511,36,122.964,4609.47
6082,301142,511,40,122.962,4609.41
6082,301142,511,44,122.972,4609.78
6082,301142,511,48,122.966,4609.56
6082,301142,511,52,122.88,4606.34
6082,301142,511,56,122.942,4608.68
6082,301142,511,60,122.912,4607.53
6082,301142,511,64,122.924,4607.97
6082,301142,512,4,122.879,4606.32
6082,301142,512,8,122.901,4607.13
6082,301142,512,12,122.881,4606.39
6082,301142,512,16,122.922,4607.92
6082,301142,512,20,122.906,4607.31
6082,301142,512,24,122.926,4608.07
6082,301142,512,28,122.89,4606.71
6082,301142,512,32,122.923,4607.96
6082,301142,512,36,122.926,4608.06
6082,301142,512,40,122.916,4607.67
6082,301142,512,44,122.885,4606.54
6082,301142,512,48,122.918,4607.76
6082,301142,512,52,122.894,4606.85
6082,301142,512,56,122.864,4605.74
6082,301142,512,60,122.88,4606.32
6082,301142,512,64,122.909,4607.44
6082,301142,513,4,122.913,4607.59
6082,301142,513,8,122.892,4606.79
6082,301142,513,12,122.879,4606.29
6082,301142,513,16,122.902,4607.17
6082,301142,513,20,122.833,4604.59
6082,301142,513,24,122.853,4605.31
6082,301142,513,28,122.864,4605.75
6082,301142,513,32,122.84,4604.86
6082,301142,513,36,122.826,4604.31
6082,301142,513,40,122.778,4602.51
6082,301142,513,44,122.951,4609.02
6082,301142,513,48,123.17,4617.19
6082,301142,513,52,123.428,4626.87
6082,301142,513,56,123.801,4640.88
6082,301142,513,60,124.059,4650.53
6082,301142,513,64,124.395,4663.12
6082,301142,514,4,124.659,4673.03
6082,301142,514,8,124.882,4681.37
6082,301142,514,12,125.049,4687.66
6082,301142,514,16,125.281,4696.36
6082,301142,514,20,125.419,4701.52
6082,301142,514,24,125.421,4701.57
6082,301142,514,28,125.402,4700.9
6082,301142,514,32,125.436,4702.17
6082,301142,514,36,125.394,4700.59
6082,301142,514,40,125.413,4701.28
6082,301142,514,44,125.345,4698.74
6082,301142,514,48,125.338,4698.5
6082,301142,514,52,125.299,4697
6082,301142,514,56,125.351,4698.95
6082,301142,514,60,125.333,4698.31
6082,301142,514,64,125.342,4698.63
6082,301142,515,4,125.341,4698.58
6082,301142,515,8,125.305,4697.25
6082,301142,515,12,125.279,4696.26
6082,301142,515,16,125.348,4698.84
6082,301142,515,20,125.323,4697.92
6082,301142,515,24,125.291,4696.71
6082,301142,515,28,125.29,4696.67
6082,301142,515,32,125.247,4695.07
6082,301142,515,36,125.284,4696.45
6082,301142,515,40,125.245,4695.01
6082,301142,515,44,125.256,4695.41
6082,301142,515,48,125.24,4694.8
6082,301142,515,52,125.182,4692.64
6082,301142,515,56,125.196,4693.16
6082,301142,515,60,125.245,4695.01
6082,301142,515,64,125.257,4695.43
6082,301142,516,4,125.256,4695.39
6082,301142,516,8,124.764,4676.98
6082,301142,516,12,119.221,4469.16
6082,301142,516,16,115.02,4311.71
6082,301142,516,20,114.819,4304.15
6082,301142,516,24,115.001,4311
6082,301142,516,28,114.889,4306.79
6082,301142,516,32,114.873,4306.2
6082,301142,516,36,114.915,4307.78
6082,301142,516,40,114.887,4306.72
6082,301142,516,44,114.859,4305.65
6082,301142,516,48,118.757,4451.78
6082,301142,516,52,124.731,4675.73
6082,301142,516,56,125.126,4690.55
6082,301142,516,60,125.197,4693.18
6082,301142,516,64,125.123,4690.41
6082,301142,517,4,125.202,4693.38
6082,301142,517,8,125.136,4690.91
6082,301142,517,12,125.122,4690.36
6082,301142,517,16,125.313,4697.55
6082,301142,517,20,122.558,4594.25
6082,301142,517,24,121.437,4552.25
6082,301142,517,28,121.415,4551.43
6082,301142,517,32,121.397,4550.77
6082,301142,517,36,121.386,4550.34
6082,301142,517,40,121.452,4552.82
6082,301142,517,44,121.51,4554.97
6082,301142,517,48,121.57,4557.25
6082,301142,517,52,121.652,4560.31
6082,301142,517,56,123.945,4646.25
6082,301142,517,60,125.254,4695.32
6082,301142,517,64,125.143,4691.16
6082,301142,518,4,125.131,4690.71
6082,301142,518,8,125.165,4691.98
6082,301142,518,12,125.117,4690.19
6082,301142,518,16,125.126,4690.54
6082,301142,518,20,125.088,4689.12
6082,301142,518,24,121.205,4543.56
6082,301142,518,28,110.103,4127.36
6082,301142,518,32,108.563,4069.66
6082,301142,518,36,108.659,4073.24
6082,301142,518,40,108.683,4074.14
6082,301142,518,44,108.696,4074.65
6082,301142,518,48,108.576,4070.15
6082,301142,518,52,108.451,4065.44
6082,301142,518,56,108.598,4070.97
6082,301142,518,60,109.017,4086.66
6082,301142,518,64,118.096,4427.02
6082,301142,519,4,124.805,4678.5
6082,301142,519,8,124.986,4685.29
6082,301142,519,12,124.991,4685.48
6082,301142,519,16,125.005,4685.99
6082,301142,519,20,124.922,4682.9
6082,301142,519,24,124.956,4684.15
6082,301142,519,28,125.022,4686.62
6082,301142,519,32,124.484,4666.48
6082,301142,519,36,119.177,4467.5
6082,301142,519,40,118.737,4451.02
6082,301142,519,44,118.9,4457.13
6082,301142,519,48,118.914,4457.67
6082,301142,519,52,118.918,4457.8
6082,301142,519,56,118.914,4457.68
6082,301142,519,60,118.962,4459.47
6082,301142,519,64,118.97,4459.78
6082,301142,520,4,119.665,4485.83
6082,301142,520,8,124.697,4674.44
6082,301142,520,12,124.932,4683.24
6082,301142,520,16,124.874,4681.08
6082,301142,520,20,124.889,4681.64
6082,301142,520,24,124.878,4681.25
6082,301142,520,28,124.878,4681.22
6082,301142,520,32,124.908,4682.37
6082,301142,520,36,124.951,4683.98
6082,301142,520,40,124.933,4683.31
6082,301142,520,44,124.953,4684.05
6082,301142,520,48,124.904,4682.2
6082,301142,520,52,124.888,4681.62
6082,301142,520,56,124.854,4680.33
6082,301142,520,60,124.903,4682.16
6082,301142,520,64,124.831,4679.48
6082,301142,521,4,124.885,4681.5
6082,301142,521,8,124.808,4678.6
6082,301142,521,12,124.493,4666.79
6082,301142,521,16,124.374,4662.35
6082,301142,521,20,124.441,4664.84
6082,301142,521,24,125.571,4707.2
6082,301142,521,28,125.701,4712.09
6082,301142,521,32,125.663,4710.66
6082,301142,521,36,125.673,4711.03
6082,301142,521,40,125.637,4709.68
6082,301142,521,44,125.687,4711.56
6082,301142,521,48,125.724,4712.95
6082,301142,521,52,125.703,4712.15
6082,301142,521,56,125.759,4714.24
6082,301142,521,60,125.719,4712.77
6082,301142,521,64,125.746,4713.77
6082,301142,522,4,125.777,4714.95
6082,301142,522,8,125.798,4715.72
6082,301142,522,12,125.76,4714.29
6082,301142,522,16,125.78,4715.04
6082,301142,522,20,125.777,4714.93
6082,301142,522,24,125.813,4716.29
6082,301142,522,28,125.872,4718.51
6082,301142,522,32,125.779,4715.01
6082,301142,522,36,125.768,4714.61
6082,301142,522,40,125.78,4715.03
6082,301142,522,44,125.804,4715.96
6082,301142,522,48,125.811,4716.22
6082,301142,522,52,125.785,4715.23
6082,301142,522,56,125.821,4716.57
6082,301142,522,60,125.805,4715.99
6082,301142,522,64,125.783,4715.18
6082,301142,523,4,125.827,4716.85
6082,301142,523,8,125.837,4717.2
6082,301142,523,12,125.798,4715.73
6082,301142,523,16,125.788,4715.36
6082,301142,523,20,125.824,4716.71
6082,301142,523,24,125.823,4716.67
6082,301142,523,28,125.832,4717
6082,301142,523,32,125.876,4718.62
6082,301142,523,36,125.749,4713.88
6082,301142,523,40,125.814,4716.32
6082,301142,523,44,125.739,4713.52
6082,301142,523,48,125.821,4716.58
6082,301142,523,52,125.818,4716.49
6082,301142,523,56,125.791,4715.46
6082,301142,523,60,125.791,4715.46
6082,301142,523,64,125.75,4713.92
6082,301142,524,4,125.782,4715.13
6082,301142,524,8,125.79,4715.44
6082,301142,524,12,125.751,4713.97
6082,301142,524,16,125.774,4714.84
6082,301142,524,20,125.771,4714.7
6082,301142,524,24,125.782,4715.14
6082,301142,524,28,125.755,4714.12
6082,301142,524,32,125.792,4715.52
6082,301142,524,36,125.762,4714.36
6082,301142,524,40,125.773,4714.79
6082,301142,524,44,125.728,4713.08
6082,301142,524,48,125.763,4714.43
6082,301142,524,52,125.768,4714.59
6082,301142,524,56,125.704,4712.19
6082,301142,524,60,125.735,4713.36
6082,301142,524,64,125.711,4712.45
6082,301142,525,4,125.722,4712.87
6082,301142,525,8,125.718,4712.74
6082,301142,525,12,125.758,4714.24
6082,301142,525,16,125.722,4712.87
6082,301142,525,20,125.764,4714.43
6082,301142,525,24,125.723,4712.92
6082,301142,525,28,125.793,4715.55
6082,301142,525,32,125.677,4711.2
6082,301142,525,36,125.729,4713.14
6082,301142,525,40,125.705,4712.25
6082,301142,525,44,125.733,4713.29
6082,301142,525,48,125.706,4712.26
6082,301142,525,52,125.716,4712.63
6082,301142,525,56,125.695,4711.88
6082,301142,525,60,125.672,4710.99
6082,301142,525,64,125.69,4711.65
6082,301142,526,4,125.67,4710.93
6082,301142,526,8,125.697,4711.93
6082,301142,526,12,125.658,4710.48
6082,301142,526,16,125.666,4710.79
6082,301142,526,20,125.62,4709.05
6082,301142,526,24,125.676,4711.15
6082,301142,526,28,125.66,4710.54
6082,301142,526,32,125.638,4709.72
6082,301142,526,36,125.603,4708.4
6082,301142,526,40,125.628,4709.37
6082,301142,526,44,125.611,4708.71
6082,301142,526,48,125.636,4709.63
6082,301142,526,52,125.656,4710.42
6082,301142,526,56,125.637,4709.67
6082,301142,526,60,125.562,4706.88
6082,301142,526,64,125.623,4709.18
6082,301142,527,4,125.591,4707.98
6082,301142,527,8,125.596,4708.13
6082,301142,527,12,125.593,4708.06
6082,301142,527,16,125.58,4707.54
6082,301142,527,20,125.608,4708.62
6082,301142,527,24,125.615,4708.85
6082,301142,527,28,125.599,4708.27
6082,301142,527,32,125.558,4706.74
6082,301142,527,36,125.549,4706.39
6082,301142,527,40,125.564,4706.97
6082,301142,527,44,125.584,4707.7
6082,301142,527,48,125.596,4708.18
6082,301142,527,52,125.592,4708.01
6082,301142,527,56,125.561,4706.84
6082,301142,527,60,125.547,4706.33
6082,301142,527,64,125.596,4708.15
6082,301142,528,4,125.558,4706.74
6082,301142,528,8,125.53,4705.69
6082,301142,528,12,125.582,4707.63
6082,301142,528,16,125.547,4706.3
6082,301142,528,20,125.55,4706.41
6082,301142,528,24,125.543,4706.15
6082,301142,528,28,125.539,4706.02
6082,301142,528,32,125.571,4707.2
6082,301142,528,36,125.546,4706.29
6082,301142,528,40,125.528,4705.6
6082,301142,528,44,125.568,4707.09
6082,301142,528,48,125.557,4706.67
6082,301142,528,52,125.542,4706.14
6082,301142,528,56,125.574,4707.33
6082,301142,528,60,125.533,4705.78
6082,301142,528,64,125.542,4706.11
6082,301142,529,4,125.511,4704.95
6082,301142,529,8,125.55,4706.41
6082,301142,529,12,125.495,4704.37
6082,301142,529,16,125.539,4706
6082,301142,529,20,125.561,4706.85
6082,301142,529,24,125.492,4704.24
6082,301142,529,28,125.534,4705.83
6082,301142,529,32,125.512,4705.01
6082,301142,529,36,125.508,4704.83
6082,301142,529,40,125.538,4705.99
6082,301142,529,44,125.523,4705.41
6082,301142,529,48,125.475,4703.6
6082,301142,529,52,125.494,4704.35
6082,301142,529,56,125.499,4704.51
6082,301142,529,60,125.438,4702.24
6082,301142,529,64,125.418,4701.49
6082,301142,530,4,125.469,4703.38
6082,301142,530,8,125.515,4705.1
6082,301142,530,12,125.433,4702.04
6082,301142,530,16,125.417,4701.46
6082,301142,530,20,125.484,4703.98
6082,301142,530,24,125.436,4702.16
6082,301142,530,28,125.415,4701.37
6082,301142,530,32,125.44,4702.29
6082,301142,530,36,125.42,4701.55
6082,301142,530,40,125.39,4700.41
6082,301142,530,44,125.407,4701.05
6082,301142,530,48,125.432,4701.99
6082,301142,530,52,125.394,4700.6
6082,301142,530,56,125.373,4699.78
6082,301142,530,60,125.379,4700.02
6082,301142,530,64,125.392,4700.5
6082,301142,531,4,125.367,4699.59
6082,301142,531,8,125.4,4700.83
6082,301142,531,12,125.381,4700.09
6082,301142,531,16,125.368,4699.6
6082,301142,531,20,125.344,4698.7
6082,301142,531,24,125.339,4698.52
6082,301142,531,28,125.347,4698.83
6082,301142,531,32,125.357,4699.19
6082,301142,531,36,125.389,4700.4
6082,301142,531,40,125.335,4698.38
6082,301142,531,44,125.314,4697.57
6082,301142,531,48,125.357,4699.21
6082,301142,531,52,125.387,4700.31
6082,301142,531,56,125.347,4698.82
6082,301142,531,60,125.301,4697.1
6082,301142,531,64,125.334,4698.33
6082,301142,532,4,125.33,4698.18
6082,301142,532,8,125.361,4699.34
6082,301142,532,12,125.297,4696.94
6082,301142,532,16,125.334,4698.35
6082,301142,532,20,125.273,4696.04
6082,301142,532,24,125.245,4694.98
6082,301142,532,28,125.362,4699.37
6082,301142,532,32,125.302,4697.15
6082,301142,532,36,125.256,4695.42
6082,301142,532,40,125.292,4696.77
6082,301142,532,44,125.28,4696.32
6082,301142,532,48,125.248,4695.1
6082,301142,532,52,125.262,4695.65
6082,301142,532,56,125.252,4695.26
6082,301142,532,60,125.282,4696.37
6082,301142,532,64,125.282,4696.38
6082,301142,533,4,125.236,4694.65
6082,301142,533,8,125.233,4694.54
6082,301142,533,12,125.273,4696.02
6082,301142,533,16,125.243,4694.93
6082,301142,533,20,125.243,4694.94
6082,301142,533,24,125.253,4695.31
6082,301142,533,28,125.175,4692.37
6082,301142,533,32,125.215,4693.88
6082,301142,533,36,125.201,4693.34
6082,301142,533,40,125.199,4693.27
6082,301142,533,44,125.235,4694.63
6082,301142,533,48,125.249,4695.15
6082,301142,533,52,125.228,4694.35
6082,301142,533,56,125.171,4692.21
6082,301142,533,60,125.181,4692.59
6082,301142,533,64,125.197,4693.2
6082,301142,534,4,125.189,4692.88
6082,301142,534,8,125.207,4693.59
6082,301142,534,12,125.163,4691.93
6082,301142,534,16,125.253,4695.29
6082,301142,534,20,125.177,4692.46
6082,301142,534,24,125.153,4691.53
6082,301142,534,28,125.167,4692.09
6082,301142,534,32,125.145,4691.25
6082,301142,534,36,125.159,4691.77
6082,301142,534,40,125.191,4692.99
6082,301142,534,44,125.154,4691.59
6082,301142,534,48,125.13,4690.69
6082,301142,534,52,125.173,4692.3
6082,301142,534,56,125.126,4690.52
6082,301142,534,60,125.138,4691
6082,301142,534,64,125.057,4687.93
6082,301142,535,4,125.129,4690.66
6082,301142,535,8,125.149,4691.39
6082,301142,535,12,125.073,4688.57
6082,301142,535,16,125.116,4690.17
6082,301142,535,20,125.086,4689.05
6082,301142,535,24,125.122,4690.4
6082,301142,535,28,125.09,4689.19
