6084,301161,32,20,1502746624,865,190.933,7157.44
6084,301161,32,24,1502746626,322,191.029,7161.01
6084,301161,32,28,1502746627,779,190.914,7156.71
6084,301161,32,32,1502746629,236,190.941,7157.73
6084,301161,32,36,1502746630,693,190.933,7157.42
6084,301161,32,40,1502746632,150,190.956,7158.29
6084,301161,32,44,1502746633,607,190.862,7154.76
6084,301161,32,48,1502746635,64,190.885,7155.64
6084,301161,32,52,1502746636,521,190.84,7153.95
6084,301161,32,56,1502746637,978,190.889,7155.78
6084,301161,32,60,1502746639,435,190.851,7154.36
6084,301161,32,64,1502746640,892,190.781,7151.73
6084,301161,33,4,1502746642,348,190.868,7154.98
6084,301161,33,8,1502746643,805,190.828,7153.47
6084,301161,33,12,1502746645,262,190.777,7151.57
6084,301161,33,16,1502746646,719,190.808,7152.76
6084,301161,33,20,1502746648,176,190.731,7149.86
6084,301161,33,24,1502746649,633,190.726,7149.65
6084,301161,33,28,1502746651,90,190.763,7151.06
6084,301161,33,32,1502746652,547,190.698,7148.62
6084,301161,33,36,1502746654,4,190.71,7149.06
6084,301161,33,40,1502746655,461,190.692,7148.39
6084,301161,33,44,1502746656,918,190.738,7150.13
6084,301161,33,48,1502746658,375,190.761,7150.97
6084,301161,33,52,1502746659,832,190.726,7149.67
6084,301161,33,56,1502746661,289,190.73,7149.81
6084,301161,33,60,1502746662,746,190.745,7150.4
6084,301161,33,64,1502746664,202,190.739,7150.16
6084,301161,34,4,1502746665,659,190.84,7153.94
6084,301161,34,8,1502746667,116,190.765,7151.13
6084,301161,34,12,1502746668,574,190.686,7148.17
6084,301161,34,16,1502746670,30,190.753,7150.68
6084,301161,34,20,1502746671,487,190.756,7150.8
6084,301161,34,24,1502746672,944,190.761,7150.97
6084,301161,34,28,1502746674,401,190.804,7152.6
6084,301161,34,32,1502746675,859,190.678,7147.86
6084,301161,34,36,1502746677,315,190.638,7146.38
6084,301161,34,40,1502746678,772,190.583,7144.31
6084,301161,34,44,1502746680,229,190.636,7146.27
6084,301161,34,48,1502746681,686,190.612,7145.4
6084,301161,34,52,1502746683,143,190.55,7143.05
6084,301161,34,56,1502746684,600,190.591,7144.6
6084,301161,34,60,1502746686,57,190.502,7141.26
6084,301161,34,64,1502746687,513,190.492,7140.89
6084,301161,35,4,1502746688,970,190.494,7140.96
6084,301161,35,8,1502746690,427,190.509,7141.55
6084,301161,35,12,1502746691,884,190.431,7138.6
6084,301161,35,16,1502746693,341,190.448,7139.24
6084,301161,35,20,1502746694,799,190.389,7137.05
6084,301161,35,24,1502746696,255,190.347,7135.47
6084,301161,35,28,1502746697,712,190.432,7138.65
6084,301161,35,32,1502746699,169,190.436,7138.79
6084,301161,35,36,1502746700,626,190.472,7140.15
6084,301161,35,40,1502746702,83,190.588,7144.5
6084,301161,35,44,1502746703,540,190.534,7142.45
6084,301161,35,48,1502746704,997,190.543,7142.83
6084,301161,35,52,1502746706,454,190.592,7144.66
