6086,301179,32,12,1502783819,584,220.142,8252.37
6086,301179,32,16,1502783821,41,220.181,8253.81
6086,301179,32,20,1502783822,498,220.063,8249.42
6086,301179,32,24,1502783823,954,220.127,8251.82
6086,301179,32,28,1502783825,411,219.984,8246.44
6086,301179,32,32,1502783826,868,220.033,8248.3
6086,301179,32,36,1502783828,325,220.005,8247.25
6086,301179,32,40,1502783829,783,219.997,8246.96
6086,301179,32,44,1502783831,239,219.953,8245.31
6086,301179,32,48,1502783832,696,219.956,8245.41
6086,301179,32,52,1502783834,153,219.977,8246.19
6086,301179,32,56,1502783835,610,219.917,8243.93
6086,301179,32,60,1502783837,67,219.907,8243.54
6086,301179,32,64,1502783838,524,219.843,8241.17
6086,301179,33,4,1502783839,981,219.889,8242.89
6086,301179,33,8,1502783841,438,219.797,8239.45
6086,301179,33,12,1502783842,895,219.835,8240.86
6086,301179,33,16,1502783844,352,219.877,8242.44
6086,301179,33,20,1502783845,809,219.842,8241.14
6086,301179,33,24,1502783847,266,219.993,8246.81
6086,301179,33,28,1502783848,722,219.977,8246.2
6086,301179,33,32,1502783850,179,219.879,8242.5
6086,301179,33,36,1502783851,636,219.934,8244.58
6086,301179,33,40,1502783853,93,219.858,8241.74
6086,301179,33,44,1502783854,550,219.818,8240.23
6086,301179,33,48,1502783856,7,219.775,8238.61
6086,301179,33,52,1502783857,464,219.781,8238.84
6086,301179,33,56,1502783858,921,219.773,8238.56
6086,301179,33,60,1502783860,378,219.753,8237.79
6086,301179,33,64,1502783861,835,219.719,8236.51
6086,301179,34,4,1502783863,292,219.73,8236.92
6086,301179,34,8,1502783864,749,219.746,8237.54
6086,301179,34,12,1502783866,206,219.64,8233.58
6086,301179,34,16,1502783867,663,219.68,8235.08
6086,301179,34,20,1502783869,119,219.681,8235.08
6086,301179,34,24,1502783870,576,219.649,8233.88
6086,301179,34,28,1502783872,33,219.703,8235.89
6086,301179,34,32,1502783873,490,219.674,8234.85
6086,301179,34,36,1502783874,947,219.65,8233.93
6086,301179,34,40,1502783876,404,219.67,8234.69
